,zipcode,city,latitude,longitude
9134,97778,Fellen,50.15,9.58333
9135,67822,Waldgrehweiler,49.6667,7.73333
9136,18292,Dobbin-Linstow Klein Bäbelin,53.6378060484632,12.397978650818
9137,79263,Simonswald,48.1167,8.05
9138,6536,Questenberg,51.4933222262674,11.1202250158692
9139,35794,Mengerskirchen,50.5667,8.16667
9140,17390,Ziethen bei Anklam,53.88723,13.67359
9141,83242,Reit im Winkl,47.6833,12.4667
9142,67294,Ilbesheim bei Kirchheimbolanden,49.69,8.07528
9143,89407,Dillingen an der Donau,48.5667,10.4833
9144,18314,Kenz-Küstrow Dabitz,54.35844,12.79809
9145,39291,Wallwitz bei Burg,52.11884,11.9140600000001
9146,54558,Mückeln,50.0833,6.91667
9147,56307,Harschbach,50.5833,7.6
9148,91448,Emskirchen,49.55,10.7167
9149,89361,Landensberg,48.4333,10.5333
9150,20144,Hamburg Hamburg-Nord,53.6153,9.99269
9151,20144,Hampuri Hamburg-Nord,53.6153,9.99269
9152,20249,Hamburg Hamburg-Nord,53.6153,9.99269
9153,20249,Hampuri Hamburg-Nord,53.6153,9.99269
9154,20251,Hamburg Hamburg-Nord,53.6153,9.99269
9155,20251,Hampuri Hamburg-Nord,53.6153,9.99269
9156,20251,Hamburg Hamburg-Nord,53.6153,9.99269
9157,20251,Hampuri Hamburg-Nord,53.6153,9.99269
9158,20253,Hamburg Hamburg-Nord,53.6153,9.99269
9159,20253,Hampuri Hamburg-Nord,53.6153,9.99269
9160,22049,Hamburg Hamburg-Nord,53.6153,9.99269
9161,22049,Hampuri Hamburg-Nord,53.6153,9.99269
9162,22081,Hamburg Hamburg-Nord,53.6153,9.99269
9163,22081,Hampuri Hamburg-Nord,53.6153,9.99269
9164,22083,Hamburg Hamburg-Nord,53.6153,9.99269
9165,22083,Hampuri Hamburg-Nord,53.6153,9.99269
9166,22085,Hamburg Hamburg-Nord,53.6153,9.99269
9167,22085,Hampuri Hamburg-Nord,53.6153,9.99269
9168,22087,Hamburg Hamburg-Nord,53.6153,9.99269
9169,22087,Hampuri Hamburg-Nord,53.6153,9.99269
9170,22089,Hamburg Hamburg-Nord,53.6153,9.99269
9171,22089,Hampuri Hamburg-Nord,53.6153,9.99269
9172,22297,Hamburg Hamburg-Nord,53.6153,9.99269
9173,22297,Hampuri Hamburg-Nord,53.6153,9.99269
9174,22299,Hamburg Hamburg-Nord,53.6153,9.99269
9175,22299,Hampuri Hamburg-Nord,53.6153,9.99269
9176,22301,Hamburg Hamburg-Nord,53.6153,9.99269
9177,22301,Hampuri Hamburg-Nord,53.6153,9.99269
9178,22303,Hamburg Hamburg-Nord,53.6153,9.99269
9179,22303,Hampuri Hamburg-Nord,53.6153,9.99269
9180,22305,Hamburg Hamburg-Nord,53.6153,9.99269
9181,22305,Hampuri Hamburg-Nord,53.6153,9.99269
9182,22307,Hamburg Hamburg-Nord,53.6153,9.99269
9183,22307,Hampuri Hamburg-Nord,53.6153,9.99269
9184,22309,Hamburg Hamburg-Nord,53.6153,9.99269
9185,22309,Hampuri Hamburg-Nord,53.6153,9.99269
9186,22335,Hamburg Hamburg-Nord,53.6153,9.99269
9187,22335,Hampuri Hamburg-Nord,53.6153,9.99269
9188,22337,Hamburg Hamburg-Nord,53.6153,9.99269
9189,22337,Hampuri Hamburg-Nord,53.6153,9.99269
9190,22339,Hamburg Hamburg-Nord,53.6153,9.99269
9191,22339,Hampuri Hamburg-Nord,53.6153,9.99269
9192,22391,Hamburg Hamburg-Nord,53.6153,9.99269
9193,22391,Hampuri Hamburg-Nord,53.6153,9.99269
9194,22415,Hamburg Hamburg-Nord,53.6153,9.99269
9195,22415,Hampuri Hamburg-Nord,53.6153,9.99269
9196,22417,Hamburg Hamburg-Nord,53.6153,9.99269
9197,22417,Hampuri Hamburg-Nord,53.6153,9.99269
9198,22419,Hamburg Hamburg-Nord,53.6153,9.99269
9199,22419,Hampuri Hamburg-Nord,53.6153,9.99269
9200,22453,Hamburg Hamburg-Nord,53.6153,9.99269
9201,22453,Hampuri Hamburg-Nord,53.6153,9.99269
9202,22529,Hamburg Hamburg-Nord,53.6153,9.99269
9203,22529,Hampuri Hamburg-Nord,53.6153,9.99269
9204,15926,"Luckau, Niederlausitz Gießmannsdorf",51.88021,13.69596
9205,73104,Börtlingen (Kreis Göppingen),48.75,9.63333
9206,85386,"Eching, Kreis Freising",48.3,11.6167
9207,16761,Hennigsdorf,52.63214,13.20075
9208,88422,Tiefenbach (Federsee),48.0833,9.65
9209,95502,Himmelkron,50.0667,11.6
9210,57632,Seelbach (Westerwald),50.65,7.56667
9211,27432,Hipstedt,53.49556,8.96830999999997
9212,85447,"Fraunberg, Oberbayern",48.3667,12.0
9213,46354,Südlohn,51.94388,6.86806000000001
9214,84186,Vilsheim,48.45,12.1167
9215,74336,Brackenheim,49.0797,9.065
9216,6888,Lutherstadt Wittenberg Pratau,51.8413854464283,12.6432622909546
9217,4617,Rositz,51.0171,12.3713
9218,98617,Belrieth,50.5333,10.5
9219,89601,Schelklingen,48.3667,9.73333
9220,56414,Dreikirchen,50.4333,7.95
9221,94160,Ringelai,48.8167,13.4833
9222,19273,Teldau,53.33278,10.80251
9223,94365,Parkstetten,48.9167,12.6
9224,54426,Merschbach,49.8,7.0
9225,17326,"Brüssow, Uckermark Menkin",53.41144,14.12892
9226,85659,"Forstern, Oberbayern",48.1833,11.9833
9227,37627,Heinade,51.83916,9.63291000000004
9228,17509,Rubenow bei Wolgast Latzow,54.11749,13.6781
9229,97280,"Remlingen, Unterfranken",49.8047,9.69444
9230,17192,Groß Gievitz Minenhof,53.56313,12.8015399999999
9231,86438,Kissing,48.3,10.9833
9232,91126,Rednitzhembach,49.3053,11.0703
9233,15936,"Dahme / Mark Gebersdorf, Mark",51.89896,13.4084
9234,86754,Munningen,48.9167,10.6
9235,6369,Weißandt-Gölzau,51.6705,12.0735999999999
9236,54646,"Stockem, Eifel",49.9333,6.38333
9237,91781,Weißenburg in Bayern,49.0333,10.9833
9238,6688,Großkorbetha,51.2599109069183,12.0304246719361
9239,29494,Trebel,52.99603,11.31753
9240,79098,Freiburg im Breisgau,48.0,7.85
9241,79100,Freiburg im Breisgau,48.0,7.85
9242,79102,Freiburg im Breisgau,48.0,7.85
9243,79104,Freiburg im Breisgau,48.0,7.85
9244,79106,Freiburg im Breisgau,48.0,7.85
9245,79108,Freiburg im Breisgau,48.0,7.85
9246,79110,Freiburg im Breisgau,48.0,7.85
9247,79111,Freiburg im Breisgau,48.0,7.85
9248,79112,Freiburg im Breisgau,48.0,7.85
9249,79114,Freiburg im Breisgau,48.0,7.85
9250,79115,Freiburg im Breisgau,48.0,7.85
9251,79117,Freiburg im Breisgau,48.0,7.85
9252,6636,Golzen,51.2206244833599,11.6399947937011
9253,93495,"Weiding, Kreis Cham, Oberpfalz",49.2667,12.7667
9254,24250,Löptin,54.17552,10.2157999999999
9255,7646,Trockenborn-Wolfersdorf,50.7833,11.7
9256,14547,"Beelitz, Mark",52.23908,12.97012
9257,15806,Zossen bei Berlin,52.2170681037282,13.453776550293
9258,26180,Rastede,53.24506,8.19907000000001
9259,54597,Neuheilenbach,50.1138,6.5612
9260,31079,Almstedt,52.03265,9.96228999999994
9261,99102,Rockhausen,50.9,11.05
9262,2747,Herrnhut,51.01754,14.74113
9263,97714,Oerlenbach,50.15,10.1333
9264,82282,"Egenhofen, Kreis Fürstenfeldbruck Rammertshofen",48.2833,11.1667
9265,82390,Eberfing,47.7917,11.2
9266,21436,Marschacht,53.41477,10.36852
9267,27259,Wehrbleck,52.631484178583,8.6907412857056
9268,17438,Wolgast,54.0529,13.77449
9269,72813,Sankt Johann (Württemberg),48.4833,9.31667
9270,56281,"Karbach, Hunsrück",50.15,7.61667
9271,31553,Auhagen,52.39342,9.28323999999998
9272,54655,Etteldorf,50.0333,6.56667
9273,72351,Geislingen bei Balingen,48.2833,8.81667
9274,14793,Ziesar Glienecke,52.2763,12.37763
9275,37308,Steinbach bei Heilbad Heiligenstadt,51.41962,10.21817
9276,74855,Haßmersheim,49.3,9.15
9277,2779,"Großschönau, Sachsen",50.8938286184576,14.6654472167969
9278,2799,"Großschönau, Sachsen",50.8938286184576,14.6654472167969
9279,49424,"Goldenstedt, Kreis Vechta",52.79003,8.43538999999998
9280,6632,Ebersroda,51.2509670117981,11.7697469894409
9281,17291,Oberuckersee,53.2125,13.8875
9282,25767,"Bunsoh, Dithmarschen",54.1643385813622,9.325005711561
9283,54552,"Gefell, Kreis Daun",50.2333,6.91667
9284,76835,Roschbach,49.2461,8.11889
9285,14943,Luckenwalde,52.09016,13.16291
9286,33428,Harsewinkel,51.96348,8.22735999999998
9287,24937,Flensburg Sandberg,54.7738,9.45778
9288,24937,Flensborg Sandberg,54.7738,9.45778
9289,24941,Flensburg Sandberg,54.7738,9.45778
9290,24941,Flensborg Sandberg,54.7738,9.45778
9291,24943,Flensburg Sandberg,54.7738,9.45778
9292,24943,Flensborg Sandberg,54.7738,9.45778
9293,39291,Lostau,52.2097288678692,11.7409600634766
9294,83546,Gars am Inn Sattlthambach,48.15,12.2833
9295,39619,"Kläden bei Arendsee, Altmark",52.86653,11.43553
9296,4924,Uebigau-Wahrenbrück,51.5501231897347,13.3498224075317
9297,4938,Uebigau-Wahrenbrück,51.5501231897347,13.3498224075317
9298,6869,Coswig (Anhalt) Wörpen,51.92509,12.50157
9299,26427,Stedesdorf,53.6254,7.66418
9300,17506,Gützkow bei Greifswald,53.93771,13.40964
9301,15345,Garzau-Garzin,52.5501,13.98314
9302,6502,Weddersleben,51.7651,11.0853099999999
9303,83301,Traunreut,47.9667,12.6
9304,72135,Dettenhausen (Württemberg),48.6167,9.1
9305,17392,Spantekow,53.7787,13.52014
9306,18184,Broderstorf Pastow,54.0854,12.22609
9307,19217,Nesow,53.75775,11.05144
9308,87775,Salgen,48.1333,10.4833
9309,19412,"Blankenberg, Mecklenburg",53.76963,11.71191
9310,63857,Waldaschaff,49.9753,9.30194
9311,55471,Külz (Hunsrück),50.0,7.48333
9312,91346,"Wiesenttal, Fränk Schweiz",49.8,11.2667
9313,16766,Kremmen Sommerfeld,52.80177,13.03528
9314,17506,Kölzin bei Greifswald Upatel,53.94523,13.45655
9315,67346,Speyer,49.3297,8.42778
9316,63667,Nidda,50.4167,9.0
9317,53539,Borler,50.3167,6.83333
9318,92555,Trausnitz,49.5167,12.2667
9319,99310,Bösleben-Wüllersleben,50.8333,11.0667
9320,29581,Gerdau,52.96732,10.4183
9321,54668,Peffingen,49.9,6.4
9322,66909,Hüffler,49.5,7.38333
9323,76835,Gleisweiler,49.2422,8.06944
9324,6242,Braunsbedra Krumpa (Geiseltal),51.2947941990923,11.8530899047851
9325,97225,Zellingen,49.8978,9.81722
9326,82491,Grainau,47.4833,11.0167
9327,87773,"Pleß, Iller",48.1,10.15
9328,14929,Treuenbrietzen Lobbese,52.00748,12.72106
9329,14913,Treuenbrietzen Lobbese,52.00748,12.72106
9330,91247,"Vorra, an der Pegnitz",49.55,11.5
9331,48465,Engden,52.39126,7.17966999999999
9332,18292,Kuchelmiß,53.68129,12.36216
9333,94094,Rotthalmünster,48.35,13.2
9334,34305,Niedenstein,51.2344353058268,9.31176692192071
9335,99869,Remstädt,50.9833,10.6833
9336,94333,Geiselhöring,48.8333,12.3833
9337,39343,Bartensleben,52.2413301,11.13379
9338,4603,"Saara bei Schmölln, Thüringen",50.9333,12.4289
9339,7819,Schmieritz,50.7167,11.8
9340,55743,Fischbach bei Idar-Oberstein,49.7333,7.4
9341,55592,Raumbach,49.7167,7.65
9342,57581,Katzwinkel (Sieg),50.8167,7.81667
9343,87752,Holzgünz,48.0167,10.2667
9344,25712,Kuden,53.9680004706868,9.19292736642632
9345,17440,Lütow,54.01436,13.87891
9346,19303,Dömitz Dömitz,53.13577,11.26802
9347,24641,Stuvenborn,53.85178,10.12561
9348,86368,Gersthofen,48.4167,10.8833
9349,55234,Bermersheim vor der Höhe,49.7783,8.09917
9350,24975,Hürup,54.7472356221,9.52964599287
9351,86709,Wolferstadt,48.9167,10.7833
9352,96120,"Bischberg, Oberfranken",49.9167,10.8333
9353,38458,"Velpke, Niedersachsen",52.4073561006026,10.940272883606
9354,83737,Irschenberg Moos bei Irschenberg,47.8228659,11.9801617
9355,83739,Irschenberg Moos bei Irschenberg,47.8228659,11.9801617
9356,39171,Sülzetal Langenweddingen,52.0365306142744,11.5236070632934
9357,27249,Mellinghausen,52.70582,8.89922999999999
9358,25336,Klein Nordende,53.71136,9.64729
9359,54329,Konz,49.7,6.58333
9360,23919,Duvensee Fliegenberg bei Berkenthin,53.41338,10.1441
9361,18556,"Altenkirchen, Rügen Mattchow",54.66484,13.36375
9362,20038,Hamburg,53.554423,9.994583
9363,20088,Hamburg,53.554423,9.994583
9364,20095,Hamburg,53.554423,9.994583
9365,20097,Hamburg,53.554423,9.994583
9366,20099,Hamburg,53.554423,9.994583
9367,20144,Hamburg,53.554423,9.994583
9368,20146,Hamburg,53.554423,9.994583
9369,20148,Hamburg,53.554423,9.994583
9370,20149,Hamburg,53.554423,9.994583
9371,20249,Hamburg,53.554423,9.994583
9372,20251,Hamburg,53.554423,9.994583
9373,20253,Hamburg,53.554423,9.994583
9374,20255,Hamburg,53.554423,9.994583
9375,20257,Hamburg,53.554423,9.994583
9376,20259,Hamburg,53.554423,9.994583
9377,20350,Hamburg,53.554423,9.994583
9378,20354,Hamburg,53.554423,9.994583
9379,20355,Hamburg,53.554423,9.994583
9380,20357,Hamburg,53.554423,9.994583
9381,20359,Hamburg,53.554423,9.994583
9382,20457,Hamburg,53.554423,9.994583
9383,20459,Hamburg,53.554423,9.994583
9384,20535,Hamburg,53.554423,9.994583
9385,20537,Hamburg,53.554423,9.994583
9386,20539,Hamburg,53.554423,9.994583
9387,21029,Hamburg,53.554423,9.994583
9388,21031,Hamburg,53.554423,9.994583
9389,21033,Hamburg,53.554423,9.994583
9390,21035,Hamburg,53.554423,9.994583
9391,21037,Hamburg,53.554423,9.994583
9392,21039,Hamburg,53.554423,9.994583
9393,21073,Hamburg,53.554423,9.994583
9394,21075,Hamburg,53.554423,9.994583
9395,21077,Hamburg,53.554423,9.994583
9396,21079,Hamburg,53.554423,9.994583
9397,21107,Hamburg,53.554423,9.994583
9398,21109,Hamburg,53.554423,9.994583
9399,21129,Hamburg,53.554423,9.994583
9400,21147,Hamburg,53.554423,9.994583
9401,21149,Hamburg,53.554423,9.994583
9402,22041,Hamburg,53.554423,9.994583
9403,22043,Hamburg,53.554423,9.994583
9404,22045,Hamburg,53.554423,9.994583
9405,22047,Hamburg,53.554423,9.994583
9406,22049,Hamburg,53.554423,9.994583
9407,22081,Hamburg,53.554423,9.994583
9408,22083,Hamburg,53.554423,9.994583
9409,22085,Hamburg,53.554423,9.994583
9410,22087,Hamburg,53.554423,9.994583
9411,22089,Hamburg,53.554423,9.994583
9412,22111,Hamburg,53.554423,9.994583
9413,22113,Hamburg,53.554423,9.994583
9414,22115,Hamburg,53.554423,9.994583
9415,22117,Hamburg,53.554423,9.994583
9416,22119,Hamburg,53.554423,9.994583
9417,22143,Hamburg,53.554423,9.994583
9418,22145,Hamburg,53.554423,9.994583
9419,22147,Hamburg,53.554423,9.994583
9420,22149,Hamburg,53.554423,9.994583
9421,22159,Hamburg,53.554423,9.994583
9422,22175,Hamburg,53.554423,9.994583
9423,22177,Hamburg,53.554423,9.994583
9424,22179,Hamburg,53.554423,9.994583
9425,22297,Hamburg,53.554423,9.994583
9426,22299,Hamburg,53.554423,9.994583
9427,22301,Hamburg,53.554423,9.994583
9428,22303,Hamburg,53.554423,9.994583
9429,22305,Hamburg,53.554423,9.994583
9430,22307,Hamburg,53.554423,9.994583
9431,22309,Hamburg,53.554423,9.994583
9432,22335,Hamburg,53.554423,9.994583
9433,22337,Hamburg,53.554423,9.994583
9434,22339,Hamburg,53.554423,9.994583
9435,22359,Hamburg,53.554423,9.994583
9436,22391,Hamburg,53.554423,9.994583
9437,22393,Hamburg,53.554423,9.994583
9438,22395,Hamburg,53.554423,9.994583
9439,22397,Hamburg,53.554423,9.994583
9440,22399,Hamburg,53.554423,9.994583
9441,22415,Hamburg,53.554423,9.994583
9442,22417,Hamburg,53.554423,9.994583
9443,22419,Hamburg,53.554423,9.994583
9444,22453,Hamburg,53.554423,9.994583
9445,22455,Hamburg,53.554423,9.994583
9446,22457,Hamburg,53.554423,9.994583
9447,22459,Hamburg,53.554423,9.994583
9448,22523,Hamburg,53.554423,9.994583
9449,22525,Hamburg,53.554423,9.994583
9450,22527,Hamburg,53.554423,9.994583
9451,22529,Hamburg,53.554423,9.994583
9452,22547,Hamburg,53.554423,9.994583
9453,22549,Hamburg,53.554423,9.994583
9454,22559,Hamburg,53.554423,9.994583
9455,22587,Hamburg,53.554423,9.994583
9456,22589,Hamburg,53.554423,9.994583
9457,22605,Hamburg,53.554423,9.994583
9458,22607,Hamburg,53.554423,9.994583
9459,22609,Hamburg,53.554423,9.994583
9460,22761,Hamburg,53.554423,9.994583
9461,22763,Hamburg,53.554423,9.994583
9462,22765,Hamburg,53.554423,9.994583
9463,22767,Hamburg,53.554423,9.994583
9464,22769,Hamburg,53.554423,9.994583
9465,65629,Niederneisen,50.3333,8.05
9466,18442,Lüssow bei Stralsund Klein Kordshagen,54.32379,13.0039899999999
9467,25842,Bargum,54.7030181062223,8.94391626119615
9468,1814,Rathmannsdorf bei Pirna,50.93023,14.13168
9469,95697,"Nagel, Oberfranken",49.9833,11.9167
9470,53518,Herschbroich,50.3667,6.96667
9471,85084,"Reichertshofen, Oberbayern",48.6667,11.4667
9472,19357,"Karstädt, Prignitz Reckenzin",53.22541,11.70028
9473,4463,Großpösna Dreiskau-Muckern,51.216944,12.465
9474,67593,"Westhofen, Rheinhessen",49.7044,8.24806
9475,91097,Oberreichenbach bei Herzogenaurach,49.5833,10.7667
9476,6246,Bad Lauchstädt,51.3860318642443,11.8671661376953
9477,55234,Hochborn,49.7239,8.20083
9478,24610,Trappenkamp,54.04086,10.21509
9479,55262,Heidesheim am Rhein,50.0,8.12611
9480,6217,Beuna (Geiseltal),51.32362,11.95907
9481,82284,"Grafrath, Amper",48.1167,11.1667
9482,49459,Lembruch,52.52582,8.36567000000002
9483,74594,"Schnelldorf, Mittelfranken Gumpenweiler bei Kreßberg",49.1666667,10.2
9484,53518,Quiddelbach,50.35,6.93333
9485,18276,Mistorf Siemitz,53.8784,12.1981000000001
9486,18184,Steinfeld bei Rostock,54.1085550038599,12.3124084655761
9487,54340,Thörnich,49.8333,6.83333
9488,38551,Ribbesbüttel,52.4336139767684,10.509490222168
9489,60386,Frankfurt am Main Riederwald,50.1167,8.68333
9490,39356,Hörsingen,52.27882,11.15425
9491,83707,Bad Wiessee,47.7167,11.7167
9492,86750,Megesheim,48.9333,10.65
9493,6526,Sangerhausen,51.4727094979378,11.2998041750226
9494,6526,Sangerhausen,51.4667,11.3
9495,6526,Sangerhausen,51.5083285714286,11.2440571428571
9496,6526,Sangerhausen,51.5089692307692,11.2346230769231
9497,84337,"Schönau, Niederbayern",48.4833,12.85
9498,24960,Glücksburg (Ostsee),54.834154633012,9.54751448929308
9499,38486,Kusey Röwitz,52.5606701,11.07491
9500,56348,Kestert,50.1833,7.65
9501,56276,Großmaischeid,50.5,7.63333
9502,99869,Emleben,50.9,10.7
9503,65474,Bischofsheim,49.9939,8.36722
9504,88255,Baindt (Württemberg),47.8456,9.66603
9505,55487,"Sohren, Hunsrück",49.9333,7.31667
9506,71560,Großerlach Unterfischbach bei Sulzbach an der Murr,49.05,9.51667
9507,88477,Schwendi (Württemberg),48.1833,9.96667
9508,67308,"Biedesheim, Pfalz",49.605,8.10722
9509,24881,Nübel bei Schleswig,54.5636361570043,9.58385746082877
9510,2991,Leippe-Torno,51.4249732406213,14.0749141693116
9511,99994,Marolterode,51.2309083765411,10.679866772461
9512,16845,Wusterhausen / Dosse Kantow,52.91465,12.61011
9513,18198,Kritzmow,54.05138,12.0514499999999
9514,95652,Waldsassen,50.005,12.3028
9515,49716,Meppen,52.691715,7.287101
9516,7570,Teichwitz,50.75,12.0833
9517,6556,Heygendorf,51.3550923375301,11.3634813491822
9518,55765,"Birkenfeld, Nahe",49.65,7.18333
9519,24217,Barsbek,54.4050867592085,10.3230090647937
9520,63925,"Laudenbach, Unterfranken",49.7458,9.17611
9521,37539,Bad Grund (Harz),51.80965,10.2375099999999
9522,55758,Niederwörresbach,49.7667,7.33333
9523,14806,Planetal,52.1167263523816,12.6830514709472
9524,14778,Planetal,52.1167263523816,12.6830514709472
9525,6425,Alsleben (Saale) Gnölbzig,51.6729417170534,11.7237774078369
9526,19205,Gadebusch Gadebusch,53.70188,11.11706
9527,83253,Rimsting,47.8833,12.3333
9528,93462,"Lam, Oberpfalz",49.2,13.05
9529,4932,Röderland Würdenhain,51.4747222,13.4583333
9530,25836,Welt,54.3018973944765,8.7953083698273
9531,18510,"Elmenhorst, Vorpommern Bookhagen",54.20593,13.10648
9532,56477,Nister-Möhrendorf,50.6667,8.08333
9533,39291,Drewitz bei Burg,52.21527,12.1644699999999
9534,40699,Erkrath,51.22171,6.90697999999998
9535,96361,Steinbach am Wald,50.4333,11.3667
9536,64579,Gernsheim,49.76,8.49583
9537,98559,Gehlberg Gehlberg,50.679,10.7899
9538,66687,Wadern,49.5333,6.88333
9539,15859,Storkow (Mark),52.2238,13.8964
9540,35641,Schöffengrund,50.4889,8.48056
9541,88422,Betzenweiler,48.1167,9.56667
9542,54608,Sellerich,50.2333,6.36667
9543,91717,Wassertrüdingen,49.05,10.6
9544,35578,Wetzlar,50.55,8.5
9545,35576,Wetzlar,50.55,8.5
9546,35579,Wetzlar,50.55,8.5
9547,35580,Wetzlar,50.55,8.5
9548,35581,Wetzlar,50.55,8.5
9549,35582,Wetzlar,50.55,8.5
9550,35583,Wetzlar,50.55,8.5
9551,35584,Wetzlar,50.55,8.5
9552,35585,Wetzlar,50.55,8.5
9553,35586,Wetzlar,50.55,8.5
9554,17309,Viereck,53.54906,14.04233
9555,25853,Drelsdorf,54.6050071281228,9.03692722320558
9556,17419,Heringsdorf,53.958057,14.152376
9557,17424,Heringsdorf,53.958057,14.152376
9558,17429,Heringsdorf,53.958057,14.152376
9559,38382,Beierstedt,52.0736143339601,10.8579478994751
9560,56754,"Binningen, Eifel",50.2,7.25
9561,54413,Grimburg,49.62108,6.88366
9562,94252,Bayerisch Eisenstein,49.1167,13.2
9563,83139,Söchtenau,47.9333,12.2333
9564,74613,Öhringen,49.2017,9.50389
9565,36391,Sinntal,50.3,9.61667
9566,25842,Langenhorn bei Husum,54.6675705675993,8.91620368361471
9567,17194,Grabowhöfe,53.56781,12.59629
9568,65558,Oberneisen,50.3167,8.08333
9569,86488,"Breitenthal bei Krumbach, Schwaben",48.2333,10.3
9570,4463,Großpösna,51.26852,12.50213
9571,25596,Nienbüttel bei Wacken,54.030571,9.415286
9572,39365,"Ummendorf, Börde",52.1578,11.1822099999999
9573,74865,Neckarzimmern,49.3192,9.13278
9574,99334,Ichtershausen,50.8833,10.9667
9575,98617,Wölfershausen bei Meiningen,50.4833,10.4333
9576,15827,Blankenfelde-Mahlow,52.33635,13.41014
9577,1623,Ketzerbachtal Mutzschwitz,51.1116,13.3109
9578,67744,Hoppstädten bei Lauterecken,49.7,7.53333
9579,91798,"Höttingen, Mittelfranken",49.0667,11.0167
9580,17209,Zislow,53.43321,12.3127899999999
9581,24326,Dörnick,54.1631353952082,10.3619337145805
9582,53797,"Lohmar, Rheinland",50.8333,7.21667
9583,63879,Weibersbrunn,49.9308,9.36611
9584,32545,Bad Oeynhausen,52.20921,8.80086000000006
9585,32547,Bad Oeynhausen,52.20921,8.80086000000006
9586,32549,Bad Oeynhausen,52.20921,8.80086000000006
9587,56290,Macken,50.1833,7.4
9588,18069,Lambrechtshagen Allershagen,54.09296,11.99443
9589,79261,Gutach im Breisgau,48.1167,7.98333
9590,87700,Memmingen,47.9833,10.1667
9591,17129,"Kruckow, Vorpommern",53.9009,13.23973
9592,17209,Wredenhagen,53.28898,12.51387
9593,28816,Stuhr,53.0293771310114,8.73678207397461
9594,82386,Huglfing,47.7667,11.1667
9595,91227,Leinburg,49.4517,11.31
9596,85643,Steinhöring bei München,48.0833,12.0333
9597,71711,Marbach am Neckar Hinterbirkenhof,48.9333,9.25
9598,47800,Krefeld Uerdingen,51.3575861731743,6.64197606071286
9599,47802,Krefeld Uerdingen,51.3575861731743,6.64197606071286
9600,47829,Krefeld Uerdingen,51.3575861731743,6.64197606071286
9601,19395,Plau am See,53.4638870476234,12.2611125079345
9602,36269,Philippsthal (Werra),50.85,10.0
9603,21493,"Elmenhorst, Kreis Herzogtum Lauenburg",53.54535,10.53587
9604,86316,"Friedberg, Bayern",48.35,10.9833
9605,16248,Hohenfinow,52.81345,13.92634
9606,56869,Mastershausen,50.0667,7.35
9607,86690,Mertingen,48.65,10.7833
9608,36148,"Kalbach, Rhön",50.4167,9.68333
9609,38486,Klötze,52.62768,11.1641
9610,17509,Brünzow Stilow,54.09015,13.57217
9611,45657,Recklinghausen,51.5930736180821,7.20776373016361
9612,45659,Recklinghausen,51.5930736180821,7.20776373016361
9613,45661,Recklinghausen,51.5930736180821,7.20776373016361
9614,45663,Recklinghausen,51.5930736180821,7.20776373016361
9615,45665,Recklinghausen,51.5930736180821,7.20776373016361
9616,4626,"Schmölln, Thüringen",50.8951,12.3565
9617,71560,Sulzbach an der Murr,49.0047,9.50583
9618,54331,Oberbillig,49.7167,6.5
9619,84405,"Dorfen, Stadt",48.2667,12.15
9620,16945,"Meyenburg, Prignitz",53.31277,12.24225
9621,24791,Alt Duvenstedt,54.36021,9.64559
9622,99438,Troistedt,50.9333,11.25
9623,77972,Mahlberg (Baden),48.2833,7.81667
9624,6295,Hornburg bei Lutherstadt Eisleben,51.4539939396161,11.5894512222289
9625,79365,Rheinhausen (Breisgau),48.2167,7.71667
9626,91575,Windsbach,49.25,10.8167
9627,17091,Wildberg bei Altentreptow,53.65235,13.1236699999999
9628,54673,Emmelbaum,50.05,6.26667
9629,18311,Ribnitz-Damgarten Tempel,54.26492,12.51246
9630,17111,Beggerow,53.82878,13.05243
9631,6179,Langenbogen,51.4826585902556,11.7746740158082
9632,67473,"Lindenberg, Pfalz",49.3803,8.09861
9633,6786,"Griesen, Sachsen-Anhalt",51.83257,12.41848
9634,29364,Langlingen bei Celle,52.55586,10.28124
9635,85129,Oberdolling,48.8333,11.5833
9636,37181,Hardegsen,51.65279,9.82824000000005
9637,56459,Kölbingen,50.55,7.93333
9638,14798,Havelsee Pritzerbe,52.49624,12.45775
9639,82256,Fürstenfeldbruck,48.1833,11.25
9640,99894,Ernstroda,50.8667,10.6167
9641,55437,Ober-Hilbersheim,49.9,8.02889
9642,63868,Großwallstadt,49.8833,9.16667
9643,6507,Bad Suderode,51.73093,11.11839
9644,74248,Ellhofen (Württemberg),49.1467,9.32194
9645,6537,Kelbra (Kyffhäuser),51.4351192704763,11.0430846984864
9646,4895,Herzberg (Elster) Züllsdorf,51.63996,13.12224
9647,25980,Rantum (Sylt),54.8484877909,8.29269513543
9648,18461,Franzburg Müggenhall,54.19055,12.85519
9649,24582,"Brügge, Holstein",54.174187319375,10.0715697571094
9650,48703,Stadtlohn,51.99237,6.91377999999997
9651,54570,Kirchweiler,50.2333,6.75
9652,78589,Dürbheim (Kreis Tuttlingen),48.05,8.78333
9653,17091,Wolde bei Altentreptow Japzow,53.6824,13.10704
9654,84546,Egglkofen,48.4,12.45
9655,56761,Müllenbach bei Mayen,50.2167,7.06667
9656,66989,"Petersberg, Pfalz",49.2333,7.56667
9657,23843,Travenbrück,53.83228,10.30751
9658,19357,"Karstädt, Prignitz Dallmin",53.20233,11.77655
